Nuclei_Location_Center_X,Nuclei_Location_Center_Y
1016.84293793947,44.29249464995415
759.9107873210651,42.484279141104295
739.72098922004,56.090044388078496
399.9240871236385,55.9409032671365
922.35611303345,205.5423875432525
925.458508604205,243.43269598470349
919.346105996515,271.1998009455089
846.20700416089,275.6770110957005
166.056947227789,303.13109552438203
62.3654018256665,316.29112224807596
467.214911426903,310.32956978781397
984.7174652241099,459.322720247295
959.4284677887402,479.727945443993
944.04487907807,563.667829897745
1023.733344327175,571.09927440633
982.40184899846,589.98844375963
347.1711912005615,603.39843201498
794.5277698355951,604.554074338815
379.0682196339435,608.8281198003349
928.57832278481,618.913765822785
333.7072179732315,634.668738049715
566.507835600235,646.8539325842701
316.275479616307,645.73411270983
421.7857900318135,675.859490986215
953.055682250095,681.582288103385
582.2042122411,684.515243192925
354.2299357945425,684.483814874265
1044.08144989339,689.6493603411501
438.366549744898,695.27630739796
925.019717261905,714.915364583335
274.608598962194,720.259945638745
428.86897058823547,746.55117647059
478.328805885682,771.15987549519
693.6078956172651,798.83807293409
588.22144808743,826.025546448085
612.8399653979251,845.3442906574401
668.53717105263,862.66644736842
481.9806460595935,877.3021442495151
879.29548022599,873.8685028248599
899.42198275862,893.15681034483
564.098805646035,906.526601520085
442.2232616152166,919.027751792955
480.6286201022145,929.92930153322
337.0090368336765,964.455845344315
453.36169014084504,971.1402816901401
475.272172236504,974.4469794344448
545.905946148095,980.55067314884
738.348496530455,1003.621144949885
596.069476841055,1003.6622792402553
490.9493333333335,1015.20094117647
416.50501062860604,1027.939265107805
630.4941844739,1037.900865566675
610.418666666665,1049.51488888889
838.3942511667349,1046.9006151888
