Nuclei_Location_Center_X,Nuclei_Location_Center_Y
473.815230224321,12.65702479338845
488.7771352313166,19.8291814946619
576.972604986875,23.5185367454068
506.34697890597,133.90328923847
85.2629582806575,137.50682680151698
535.250272430075,164.483654195423
235.1172088780785,164.86682882335052
342.5678314491265,195.44090441932155
298.7883460152185,199.379054865839
523.97460110713,200.5709866493
498.701160928743,209.75840672538052
461.733752244165,238.3305206463195
88.27077049629852,249.04400877433503
285.305215329909,252.023310944291
314.295155993432,266.5658866995075
198.50766493293202,279.769641390638
291.255550074001,282.320177602368
265.95129032258046,284.656612903226
352.4633366633364,300.411188811189
442.9534459907225,296.9880715705765
126.09695431472099,320.055076142132
104.285676392573,320.049602122016
433.8998109640831,321.2788279773155
191.5111653872995,328.3570597813445
275.1450361944155,325.24521716649446
30.238655748891148,332.2748208802455
420.944616177228,336.546110252447
965.6852640545151,338.1117262918795
1015.56712191872,343.792471685543
394.7647689011325,348.7359963269056
306.57115458381304,356.997059199591
191.022611036339,373.6732166890979
258.4674750356635,382.4563480741795
935.922362309225,383.6348706038484
331.0739750445635,405.102346999406
923.908163265305,408.999699879952
187.157252536331,419.4883465862355
436.0411209259825,422.2528175449285
864.499900079935,432.5618505195845
467.6075537768885,434.3811905952975
378.17669993761706,438.686837180287
970.57338099243,459.2970984020185
195.9748576850095,457.065820683112
329.864340101523,463.021954314721
277.5664257921065,466.6523068371315
104.189134808853,474.3531187122735
416.5073800738005,491.0147601476014
247.379062333511,511.170351624935
361.825366829702,531.222654513115
162.6806133056135,555.0064968814951
52.414893617021505,558.88841104572
178.065748031496,567.1035433070849
479.8296635546945,570.1310551347549
128.095733788396,584.413822525595
207.19608027006748,591.55185671418
177.884763948498,610.566416309015
894.6130551816949,621.6888739345
377.6122283490105,624.555060006485
967.20230105465,635.5281639501451
61.270177562550494,640.982949959645
277.53073286052,639.6322563698451
323.0772551692795,655.9468302658499
221.43689604685198,678.62503660322
393.6931424613255,689.4186100207802
275.01172733936,697.0340825800153
137.5305922226185,698.6047092401
205.736870026525,700.39575596817
101.283262454435,707.01154313487
875.3843729624001,705.013149315365
248.53319623971802,732.1551116333701
970.977955911825,736.4501503006
353.147564469914,739.55816618911
43.8902933832709,749.81632334582
553.20284346847,749.40751689189
469.344770793302,754.3635739774901
191.2446565677525,760.1724424154401
272.831092436975,772.243977591035
97.459435230838,772.40273419991
195.73715239154598,788.354171301445
399.6651993152359,785.8822450476899
266.529643591501,797.10726525017
314.05314197052,809.40457719162
127.583848627257,820.935443977245
60.4262586561855,823.37647389107
371.9075173095945,835.217482690405
1033.8730191397399,840.2090965219201
232.9234715690465,849.1776400171001
430.782035635831,885.353795460095
159.865396627108,909.129450343535
1038.9255871446248,911.711001236095
123.06869734283848,928.699935191185
241.34325873867198,929.73978176438
978.8848833686748,1044.920630112085
