Nuclei_Location_Center_X,Nuclei_Location_Center_Y
716.983568075115,17.010172143974952
703.40636908002,29.867719107240053
562.3789025544,26.050993377483447
878.983048057935,46.82883475971035
956.8060515873,65.618154761905
632.291666666665,78.5382882882885
716.761563712325,96.4006266786035
620.658819553955,103.50698355485451
38.3551797040169,151.14622973925302
668.75553997195,153.2417952314165
135.3784875889935,157.776409467
56.82350982351,209.2505827505825
28.35370741482965,301.117401469606
615.204333333335,555.377666666665
667.549789166395,578.66461239053
455.39535967200896,584.281121878495
26.084363322793898,590.505748778385
616.974294670845,599.11410658307
366.234488009136,614.76379901028
618.142209011265,626.53848560701
732.15956735058,637.09611953613
518.1177409061901,638.14917038928
278.3926044282125,640.95514722666
559.341138814015,648.6903638814
457.8194822888285,660.50476839237
74.2367883584375,668.97459790656
147.1656205420825,678.067047075605
408.52505136715655,681.848269321955
169.6257805530775,690.930196253345
694.8961591536349,688.071987120515
254.1659464131375,692.796888504755
235.357775590551,692.767962598425
534.1380737396549,709.9089541008298
515.026806922295,716.2909738717349
460.943925233645,718.31706472828
217.79130921298,737.88698246923
638.65260297483,742.9264874141901
571.11352785146,742.241644562335
723.1731338375549,750.2017428477451
317.342371988943,757.5622614189799
115.593719961551,757.84940724127
137.8742895352725,771.4174189234348
18.106237148732,774.336360520905
667.858435681965,796.07272139625
493.6765706282515,797.53451380552
760.2662929222148,812.83374211633
541.62608695652,835.0184782608701
701.5828769623951,838.9687842278198
41.90618509116085,843.49561504731
405.0457503828485,843.377105666155
566.999137931035,843.99806034483
421.553773240977,856.4097703244599
555.654238618525,862.274725274725
762.0601067168849,875.71264908977
99.849855828642,873.557668543185
170.200720777186,883.800689439045
486.95033304373,888.5033304373
636.78338603746,888.4507419119448
686.52424242424,910.079356060605
442.8100338218715,925.9003382187152
581.609554310115,930.8374699759801
45.66809560924915,934.8259288126801
510.05383341221,932.78762423095
236.49037455534645,967.8025737602001
369.373706004141,974.589026915115
865.031516652905,978.51596476741
455.8255409102215,986.221462322805
535.38098780125,989.156798571855
477.952135147818,995.4561238855
141.6783261802575,991.29184549356
785.763039820525,1031.3073471676946
22.12133724027705,1032.31672882259
423.2682604093155,1045.6812808750901
